group	fill
1	#400085
2	#400085
3	#430082
4	#45007F
5	#49007B
6	#4F0075
7	#58006D
8	#620064
9	#69005B
10	#77004D
11	#850040
12	#940031
13	#A00024
14	#AC0018
15	#B50010
16	#BF4A06
17	#C2D303
18	#C6C400
19	#C8C100
20	#CBBF00
21	#D1BE00
22	#3DBC00
23	#24BC00
24	#29BC00
25	#00BA00
26	#00B700
27	#00B400
28	#00B200
29	#00AE00
30	#00AB00
31	#00AA00
32	#00A800
33	#00A500
34	#00A100
35	#00A100
36	#009E00
37	#009800
38	#009200
39	#008900
40	#008200
41	#007900
42	#007700
43	#007700
44	#008000
45	#008C00
46	#00A800
47	#8FAE05
48	#A40028
49	#720053
50	#400084
51	#1045BE
52	#009A33
53	#005900
54	#002900
55	#00050B
56	#0000B8
57	#0000B4
58	#0000A9
59	#0000A7
60	#0000AC
61	#0000B3
62	#0000BF
63	#0000C8
64	#00001D
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#000000
71	#000000
72	#000000
73	#000000
74	#000000
75	#000000
76	#000000
77	#000000
78	#000000
79	#000000
80	#000000
81	#000000
82	#000000
83	#000000
84	#000000
85	#000000
86	#000000
87	#00001D
88	#0000C5
89	#0000B5
90	#0000AA
91	#00009B
92	#000096
93	#000099
94	#0000AB
95	#0000BA
96	#00110C
97	#004B00
98	#009A6C
99	#281BA9
100	#7C0050
101	#6F400D
102	#008100
103	#002600
104	#790000
105	#6A0000
106	#660000
107	#660000
108	#660000
109	#660000
110	#660000
111	#660000
112	#660000
113	#660000
114	#660000
115	#660000
116	#650000
117	#790000
118	#520E00
119	#006700
120	#743908
121	#7E0053
122	#241A84
123	#009000
124	#004000
125	#000D00
126	#000053
127	#00003C
128	#000B00
129	#003200
130	#005E00
131	#009500
132	#08A28C
133	#2B00A1
134	#4A007B
135	#620063
136	#700055
137	#7B0049
138	#810044
139	#87003D
140	#8A003B
141	#400085
142	#400085
143	#430082
144	#45007F
145	#49007B
146	#4F0075
147	#58006D
148	#620064
149	#69005B
150	#77004D
151	#850040
152	#940031
153	#A00024
154	#AC0018
155	#B50010
156	#BF4A06
157	#C2D303
158	#C6C400
159	#C7C200
160	#CABF00
161	#CABF00
162	#B0BD00
163	#B6BE00
164	#C0BE00
165	#4CBC00
166	#0FBA00
167	#00B800
168	#00B600
169	#00B200
170	#00B000
171	#00AE00
172	#00AC00
173	#00A900
174	#00A600
175	#00A500
176	#00A300
177	#009D00
178	#009800
179	#008F00
180	#008700
181	#008000
182	#007E00
183	#007E00
184	#008500
185	#009100
186	#00B000
187	#8A4E07
188	#A1002B
189	#6D0057
190	#3E0086
191	#0F44C3
192	#009936
193	#005900
194	#002900
195	#00050B
196	#0000B9
