group	fill
1	#5B006A
2	#5F0066
3	#600065
4	#620063
5	#650060
6	#68005D
7	#6E0057
8	#730052
9	#79004B
10	#820042
11	#8C0039
12	#97002E
13	#A00024
14	#AA001A
15	#B30012
16	#BD4E08
17	#CFD101
18	#66B900
19	#00AE00
20	#00A700
21	#009C00
22	#009100
23	#008B00
24	#008600
25	#008200
26	#008300
27	#008500
28	#008C00
29	#009600
30	#009E00
31	#00A900
32	#1DB700
33	#C9C500
34	#BE1D07
35	#B7000E
36	#B00015
37	#A9001C
38	#A10023
39	#9C0028
40	#97002E
41	#910033
42	#8C0039
43	#86003E
44	#830042
45	#810043
46	#800044
47	#800044
48	#800044
49	#810044
50	#840041
51	#86003F
52	#8A003A
53	#8C0039
54	#900035
55	#940031
56	#96002F
57	#9A002B
58	#9F0026
59	#A50020
60	#A7001E
61	#AD0018
62	#B10014
63	#B6000E
64	#BA000B
65	#BE0B07
66	#C4BB01
67	#D2C300
68	#66BB00
69	#00B200
70	#00AB00
71	#00A500
72	#00A000
73	#009B00
74	#009700
75	#009500
76	#009400
77	#009400
78	#009500
79	#009A00
80	#009F00
81	#00A300
82	#00A800
83	#00AE00
84	#00B200
85	#00B300
86	#00B700
87	#00BB00
88	#00BB00
89	#AFBE00
90	#D0BE00
91	#CEBF00
92	#C8C000
93	#C8C000
94	#C8C100
95	#C6C400
96	#C6C400
97	#C4C601
98	#C4C701
99	#C1CB04
100	#C1BF04
101	#BE0B06
102	#BE0006
103	#BC0009
104	#BB000A
105	#B9000C
106	#B9000C
107	#B7000E
108	#B7000E
109	#B6000F
110	#B40010
111	#B7000E
112	#B7000E
113	#B6000F
114	#B40010
115	#B40010
116	#B40010
117	#B40010
118	#B40010
119	#B40010
120	#B40010
121	#B40010
122	#B40010
123	#B40010
124	#B40010
125	#B40010
126	#B40010
127	#B20013
128	#B00015
129	#AF0016
130	#B00015
131	#AE0017
132	#AB0019
133	#A9001B
134	#A9001C
135	#A7001E
136	#A7001E
137	#A7001E
138	#A6001F
139	#A40020
140	#A40020
141	#5B006A
142	#5F0066
143	#600065
144	#620063
145	#650060
146	#68005D
147	#6E0057
148	#730052
149	#79004B
150	#820042
151	#8C0039
152	#97002E
153	#9F0025
154	#A9001B
155	#B30012
156	#BA130A
157	#CFA201
158	#66C000
159	#00B000
160	#00A700
161	#009E00
162	#009300
163	#008D00
164	#008800
165	#008400
166	#008500
167	#008800
168	#008F00
169	#009800
170	#00A000
171	#00AB00
172	#17B900
173	#C8C600
174	#BE1D07
175	#B6000F
176	#AE0016
177	#A8001D
178	#A10023
179	#9C0028
180	#97002E
181	#910033
182	#8C0039
183	#86003E
184	#830042
185	#810043
186	#800044
187	#800044
188	#800044
189	#800044
190	#820043
191	#850040
192	#8A003A
193	#8C0039
194	#900035
195	#940031
196	#96002F
197	#9A002B
198	#9F0026
199	#A30021
200	#A6001E
201	#AD0018
202	#B00015
203	#B50010
204	#BA000B
205	#BE0B07
206	#C4BB01
207	#D2C300
208	#66BB00
209	#00B300
210	#00AC00
211	#00A500
212	#00A000
213	#009B00
214	#009700
215	#009500
216	#009400
217	#009400
218	#009700
219	#009B00
220	#009F00
221	#00A300
222	#00A800
223	#00AE00
224	#00B200
225	#00B300
226	#00B700
227	#00BB00
228	#00BB00
229	#B7BE00
230	#D6BE00
231	#BBBF00
232	#C9C000
233	#C9C000
234	#C8C100
235	#C6C300
236	#C6C300
237	#C4C601
238	#C4C701
239	#C1CB04
240	#C1BF04
241	#BE0B06
242	#BE0006
243	#BC0009
244	#BB000A
245	#B9000C
246	#B9000C
247	#B7000E
248	#B7000E
249	#B6000F
250	#B40010
251	#B7000E
252	#B7000E
253	#B6000F
254	#B40010
255	#B40010
256	#B40010
257	#B40010
258	#B40010
259	#B40010
260	#B40010
261	#B40010
262	#B40010
263	#B40010
264	#B40010
265	#B40010
266	#B40010
267	#B20013
268	#B00015
269	#AF0016
270	#B00015
271	#AE0017
272	#AB0019
273	#A9001B
274	#A9001C
275	#A7001E
276	#A7001E
277	#A7001E
278	#A6001F
279	#A40020
280	#A40020
281	#5D0067
282	#5F0066
283	#600065
284	#620063
285	#650060
286	#68005D
287	#6E0057
288	#730052
289	#79004B
290	#820043
291	#8C0039
292	#97002E
293	#9F0025
294	#A8001C
295	#B20012
296	#BA000A
297	#CD9302
298	#61C400
299	#00B100
300	#00AA00
301	#009F00
302	#009600
303	#008F00
304	#008A00
305	#008600
306	#008700
307	#008A00
308	#009100
309	#009B00
310	#00A300
311	#00AD00
312	#5BBB00
313	#CACB01
314	#BC1E09
315	#B50010
316	#AE0016
317	#A8001D
318	#A10023
319	#9B002A
320	#96002F
321	#900035
322	#8B003B
323	#850040
324	#820043
325	#800045
326	#7F0046
327	#7F0046
328	#800044
329	#800044
330	#820043
331	#840041
332	#87003D
333	#89003B
334	#8F0036
335	#930032
336	#930031
337	#97002E
338	#9D0028
339	#A20022
340	#A6001E
341	#AD0018
342	#AF0016
343	#B40011
344	#BA000B
345	#BE0B07
346	#C4BB01
347	#D2C300
348	#66BB00
349	#00B400
350	#00AE00
351	#00A800
352	#00A200
353	#009D00
354	#009900
355	#009700
356	#009600
357	#009600
358	#009800
359	#009B00
360	#009F00
361	#00A500
362	#00A900
363	#00AE00
364	#00B200
365	#00B300
366	#00B600
367	#00B800
368	#00B800
369	#59BC00
370	#5EBD00
371	#4EBC00
372	#D3BF00
373	#CCBE00
374	#CBBE00
375	#C8C000
376	#C8C000
377	#C6C401
378	#C6C400
379	#C3CA02
380	#C3BD03
381	#BE0706
382	#BE3D06
383	#BC0309
384	#BB000A
385	#B9000C
386	#B9000C
387	#B8000D
388	#B8000D
389	#B9000C
390	#B7000E
391	#B7000E
392	#B7000E
393	#B6000F
394	#B40010
395	#B40010
396	#B40010
397	#B40010
398	#B40010
399	#B40010
400	#B40010
401	#B40010
402	#B40010
403	#B40010
404	#B40010
405	#B40010
406	#B40010
407	#B20013
408	#B00015
409	#AF0016
410	#AD0017
411	#AD0018
412	#AB0019
413	#A9001B
414	#A9001C
415	#A7001E
416	#A7001E
417	#A7001E
418	#A6001F
419	#A40020
420	#A40020
421	#5D0067
422	#5F0066
423	#600065
424	#620063
425	#650060
426	#68005D
427	#6E0057
428	#730052
429	#79004B
430	#810044
431	#8B003A
432	#96002F
433	#9F0025
434	#A8001D
435	#B00015
436	#B9000C
437	#CA9C03
438	#7DC500
439	#06B400
440	#00AD00
441	#00A300
442	#009800
443	#009200
444	#008E00
445	#008B00
446	#008C00
447	#008E00
448	#009400
449	#009D00
450	#00A600
451	#00B000
452	#9EC000
453	#CBB002
454	#BB160A
455	#B30012
456	#AC0018
457	#A6001F
458	#9F0026
459	#9A002B
460	#940030
461	#8F0036
462	#89003C
463	#840041
464	#800044
465	#7E0046
466	#7D0047
467	#7D0047
468	#7E0046
469	#7E0046
470	#800045
471	#820043
472	#87003E
473	#88003C
474	#8D0039
475	#910034
476	#930032
477	#97002E
478	#9C0029
479	#A00024
480	#A40020
481	#AA001A
482	#AE0016
483	#B40011
484	#BA000B
485	#BD0B08
486	#C4BC01
487	#D1C400
488	#66BB00
489	#00B400
490	#00AE00
491	#00A800
492	#00A300
493	#009E00
494	#009A00
495	#009800
496	#009700
497	#009700
498	#009800
499	#009B00
500	#00A000
501	#00A600
502	#00A900
503	#00AE00
504	#00B200
505	#00B300
506	#00B600
507	#00B800
508	#00B800
509	#00BB00
510	#00BB00
511	#4ABC00
512	#D6BE00
513	#CCBE00
514	#CBBE00
515	#C8C000
516	#C8C000
517	#C6C300
518	#C6C400
519	#C4C701
520	#C4C501
521	#C1B204
522	#C1AB04
523	#BE0106
524	#BD0008
525	#BB000A
526	#BC0009
527	#BA000B
528	#B9000C
529	#B9000C
530	#B7000E
531	#B7000E
532	#B7000E
533	#B6000F
534	#B40010
535	#B40010
536	#B40010
537	#B40010
538	#B40010
539	#B40010
540	#B40010
541	#B40010
542	#B40010
543	#B40010
544	#B40010
545	#B40010
546	#B40010
547	#B20013
548	#B00015
549	#AF0016
550	#AD0017
551	#AB0019
552	#A9001C
553	#A7001E
554	#A7001D
555	#A6001F
556	#A6001E
557	#A6001E
558	#A50020
559	#A40021
560	#A40021
561	#5D0067
562	#5F0066
563	#600065
564	#620063
565	#650060
566	#68005D
567	#6E0057
568	#730052
569	#79004B
570	#810043
571	#89003B
572	#940031
573	#9D0028
574	#A6001E
575	#AE0016
576	#B7000E
577	#BF4A06
578	#CDC700
579	#25B900
580	#00B000
581	#00A600
582	#009D00
583	#009700
584	#009300
585	#009000
586	#009100
587	#009300
588	#009900
589	#00A200
590	#00A900
591	#04B300
592	#98CD00
593	#C66505
594	#B7000E
595	#B00015
596	#AA001B
597	#A40021
598	#9D0027
599	#99002C
600	#930032
601	#8D0038
602	#87003E
603	#820042
604	#7E0046
605	#7D0048
606	#7C0049
607	#7C0049
608	#7C0049
609	#7C0049
610	#7D0047
611	#7F0045
612	#830042
613	#850040
614	#89003B
615	#8D0038
616	#8F0036
617	#930032
618	#98002D
619	#9E0027
620	#A20022
621	#A8001C
622	#AD0018
623	#B30012
624	#B7000E
625	#BB0B0A
626	#C2C303
627	#CFC600
628	#5FBE00
629	#00B600
630	#00B000
631	#00AA00
632	#00A500
633	#00A000
634	#009C00
635	#009A00
636	#009900
637	#009900
638	#009A00
639	#009E00
640	#00A200
641	#00A600
642	#00A900
643	#00AE00
644	#00B200
645	#00B300
646	#00B600
647	#00B800
648	#00B800
649	#00BB00
650	#00BB00
651	#4BBC00
652	#D6BE00
653	#CCBE00
654	#CBBE00
655	#C8C000
656	#C8C000
657	#C6C300
658	#C6C400
659	#C4C701
660	#C4C701
661	#C1D204
662	#C1AE04
663	#BE0006
664	#BE0007
665	#BC0009
666	#BC0009
667	#BA000B
668	#B9000C
669	#B9000C
670	#B7000E
671	#B7000E
672	#B7000E
673	#B6000F
674	#B40010
675	#B40010
676	#B40010
677	#B40010
678	#B40010
679	#B40010
680	#B40010
681	#B40010
682	#B40010
683	#B40010
684	#B40010
685	#B40010
686	#B40010
687	#B20013
688	#B00015
689	#AF0016
690	#AD0017
691	#AB0019
692	#A9001C
693	#A7001E
694	#A6001E
695	#A40020
696	#A40020
697	#A40020
698	#A30022
699	#A20023
700	#A20023
701	#5D0067
702	#5F0066
703	#600065
704	#620063
705	#650060
706	#68005D
707	#6E0057
708	#730052
709	#79004B
710	#810043
711	#89003B
712	#930032
713	#9C0029
714	#A30021
715	#AC0018
716	#B50010
717	#BD1908
718	#CCCE01
719	#8FBE00
720	#00B600
721	#00AE00
722	#00A500
723	#00A000
724	#009C00
725	#009900
726	#009A00
727	#009C00
728	#00A200
729	#00A900
730	#00B000
731	#42BE00
732	#CBC701
733	#BD4008
734	#B50010
735	#AE0017
736	#A8001D
737	#A20023
738	#9B0029
739	#97002E
740	#910034
741	#8B003A
742	#850040
743	#800044
744	#7C0048
745	#7B004A
746	#7A004B
747	#7A004B
748	#7A004B
749	#7A004B
750	#7B0049
751	#7D0047
752	#810043
753	#830042
754	#86003E
755	#8A003A
756	#8C0038
757	#900035
758	#96002E
759	#9C0029
760	#A00024
761	#A6001E
762	#AB001A
763	#B10014
764	#B6000F
765	#BA070B
766	#C19504
767	#CBCB00
768	#8ABF00
769	#08B900
770	#00B200
771	#00AC00
772	#00A700
773	#00A200
774	#009E00
775	#009C00
776	#009B00
777	#009B00
778	#009C00
779	#009F00
780	#00A200
781	#00A600
782	#00A900
783	#00AE00
784	#00B200
785	#00B300
786	#00B600
787	#00B800
788	#00B800
789	#00BB00
790	#00BB00
791	#4EBC00
792	#DEBE00
793	#D4BE00
794	#D1BE00
795	#C8C000
796	#C8C000
797	#C6C300
798	#C6C400
799	#C4C701
800	#C4C701
801	#C1CE04
802	#C1AC04
803	#BE0006
804	#BE0007
805	#BC0009
806	#BC0009
807	#BA000B
808	#B9000C
809	#B9000C
810	#B7000E
811	#B7000E
812	#B7000E
813	#B6000F
814	#B40010
815	#B40010
816	#B40010
817	#B40010
818	#B40010
819	#B40010
820	#B40010
821	#B40010
822	#B40010
823	#B40010
824	#B40010
825	#B40010
826	#B40010
827	#B20013
828	#B00015
829	#AF0016
830	#AD0017
831	#AB0019
832	#A9001C
833	#A7001E
834	#A6001F
835	#A40021
836	#A30021
837	#A30021
838	#A20023
839	#A10024
840	#A10024
841	#5D0067
842	#5F0066
843	#600065
844	#620063
845	#650060
846	#68005D
847	#6E0057
848	#730052
849	#79004B
850	#800044
851	#88003D
852	#910033
853	#9A002B
854	#A20023
855	#A8001C
856	#B00014
857	#B8070C
858	#C17005
859	#BDCB00
860	#94BE00
861	#15B500
862	#00AD00
863	#00A900
864	#00A500
865	#00A300
866	#00A400
867	#00A600
868	#00AB00
869	#00B200
870	#25BA00
871	#A2C300
872	#C34605
873	#B7000E
874	#AF0016
875	#A9001B
876	#A40020
877	#9D0027
878	#97002E
879	#920032
880	#8D0038
881	#87003D
882	#820043
883	#7C0048
884	#79004C
885	#77004D
886	#76004E
887	#76004E
888	#76004E
889	#76004E
890	#77004D
891	#78004C
892	#7B004A
893	#7D0048
894	#800044
895	#840041
896	#86003E
897	#8A003A
898	#910034
899	#96002E
900	#9C0029
901	#A30022
902	#A6001E
903	#AC0019
904	#B40010
905	#B9000C
906	#BF3A06
907	#C3CF01
908	#D1C300
909	#2DBB00
910	#00B500
911	#00B100
912	#00AC00
913	#00A700
914	#00A300
915	#00A100
916	#00A000
917	#00A000
918	#00A000
919	#00A100
920	#00A500
921	#00A800
922	#00A900
923	#00AE00
924	#00B200
925	#00B300
926	#00B400
927	#00B500
928	#00B500
929	#00B800
930	#00B900
931	#13BA00
932	#35BC00
933	#32BC00
934	#58BC00
935	#D1BE00
936	#CBBE00
937	#C8C100
938	#C7C100
939	#C6C400
940	#C6C500
941	#C3C902
942	#C3C102
943	#C09E05
944	#BF7005
945	#BD0007
946	#BD0007
947	#BB0009
948	#BB000A
949	#BB000A
950	#B9000C
951	#B7000E
952	#B7000E
953	#B6000F
954	#B40010
955	#B40010
956	#B40010
957	#B40010
958	#B40010
959	#B40010
960	#B40010
961	#B40010
962	#B40010
963	#B40010
964	#B40010
965	#B40010
966	#B40010
967	#B20013
968	#B00015
969	#AE0016
970	#AB0019
971	#A9001B
972	#A7001D
973	#A5001F
974	#A40021
975	#A20023
976	#A10023
977	#A20023
978	#A10024
979	#9E0026
980	#9E0026
981	#600065
982	#610064
983	#620063
984	#640061
985	#650060
986	#68005D
987	#6E0057
988	#730052
989	#79004B
990	#7E0046
991	#86003F
992	#900035
993	#98002D
994	#9F0026
995	#A6001F
996	#AC0018
997	#B30011
998	#B9000B
999	#C17005
1000	#D0CF02
1001	#A9C600
1002	#17BF00
1003	#00B800
1004	#00AF00
1005	#00B000
1006	#00B100
1007	#00B400
1008	#32BE00
1009	#83C600
1010	#CDC501
1011	#C34405
1012	#B7000D
1013	#B10014
1014	#A9001C
1015	#A30021
1016	#9F0026
1017	#9A002B
1018	#940031
1019	#8F0036
1020	#8A003B
1021	#850040
1022	#800044
1023	#7B004A
1024	#77004D
1025	#76004F
1026	#740051
1027	#710053
1028	#720052
1029	#710053
1030	#710053
1031	#730051
1032	#75004F
1033	#77004E
1034	#7A004A
1035	#7E0046
1036	#810044
1037	#85003F
1038	#8B003A
1039	#900035
1040	#96002F
1041	#9E0027
1042	#A30022
1043	#A8001D
1044	#B00014
1045	#B5000F
1046	#BB0009
1047	#C05A05
1048	#C8CB01
1049	#B7BE00
1050	#24BA00
1051	#00B600
1052	#00B000
1053	#00AB00
1054	#00A700
1055	#00A500
1056	#00A400
1057	#00A300
1058	#00A200
1059	#00A500
1060	#00A700
1061	#00A900
1062	#00AA00
1063	#00AE00
1064	#00B100
1065	#00B200
1066	#00B300
1067	#00B400
1068	#00B400
1069	#00B600
1070	#00B600
1071	#00B800
1072	#00B900
1073	#00BB00
1074	#2DBC00
1075	#D6BE00
1076	#CEBE00
1077	#CFBF00
1078	#C8C000
1079	#C6C300
1080	#C6C400
1081	#C5C500
1082	#C4C701
1083	#C3D302
1084	#C1B503
1085	#BF6A05
1086	#BF3F05
1087	#BD0007
1088	#BC0009
1089	#BB000A
1090	#B9000C
1091	#B9000C
1092	#B9000C
1093	#B6000F
1094	#B40010
1095	#B40010
1096	#B40010
1097	#B40010
1098	#B40010
1099	#B40010
1100	#B40010
1101	#B40010
1102	#B40010
1103	#B40010
1104	#B40010
1105	#B40010
1106	#B40011
1107	#B10015
1108	#AF0016
1109	#AC0018
1110	#AA001A
1111	#A7001E
1112	#A50020
1113	#A30022
1114	#A20022
1115	#A00024
1116	#9F0025
1117	#9E0026
1118	#9D0027
1119	#9C0028
1120	#9C0028
1121	#600065
1122	#610064
1123	#620063
1124	#650061
1125	#67005D
1126	#69005B
1127	#6E0057
1128	#730052
1129	#77004E
1130	#7E0047
1131	#86003F
1132	#8E0036
1133	#95002F
1134	#9B002A
1135	#A20023
1136	#A8001D
1137	#AD0017
1138	#B20012
1139	#B9010C
1140	#BB2509
1141	#C69004
1142	#B29501
1143	#A9AF01
1144	#ADCC00
1145	#ADC900
1146	#ACCB00
1147	#AAC300
1148	#BB9801
1149	#C97905
1150	#BB1A09
1151	#B5000F
1152	#AF0016
1153	#AA001B
1154	#A20022
1155	#9D0027
1156	#99002C
1157	#940030
1158	#8F0036
1159	#8B003A
1160	#850040
1161	#810043
1162	#7C0049
1163	#77004E
1164	#730051
1165	#710053
1166	#6F0055
1167	#6E0057
1168	#6D0057
1169	#6C0059
1170	#6C0059
1171	#6C0058
1172	#6F0056
1173	#6F0056
1174	#730052
1175	#77004D
1176	#79004B
1177	#7D0048
1178	#820042
1179	#8A003B
1180	#8F0035
1181	#98002D
1182	#9E0027
1183	#A40020
1184	#AC0018
1185	#B10014
1186	#B7000E
1187	#BB0009
1188	#C17704
1189	#CCCF00
1190	#B7BE00
1191	#23BA00
1192	#00B600
1193	#00B000
1194	#00AD00
1195	#00AB00
1196	#00AA00
1197	#00A800
1198	#00A800
1199	#00A900
1200	#00AA00
1201	#00AB00
1202	#00AC00
1203	#00AF00
1204	#00AF00
1205	#00B000
1206	#00B200
1207	#00B200
1208	#00B200
1209	#00B400
1210	#00B400
1211	#00B600
1212	#00B700
1213	#00B900
1214	#07BA00
1215	#1EBC00
1216	#1DBC00
1217	#84BD00
1218	#DABE00
1219	#CAC100
1220	#C7C100
1221	#C7C300
1222	#C6C400
1223	#C5C601
1224	#C4CA01
1225	#C2D403
1226	#C1CB04
1227	#BF4806
1228	#BE0007
1229	#BC0009
1230	#BA000B
1231	#B9000C
1232	#B9000C
1233	#B8000D
