group	fill
1	#002600
2	#002A00
3	#002E00
4	#003400
5	#003B00
6	#004500
7	#005500
8	#006800
9	#007F00
10	#009900
11	#01BB47
12	#102BBE
13	#26009F
14	#38008E
15	#45007F
16	#4E0076
17	#530071
18	#57006E
19	#56006E
20	#530071
21	#500074
22	#4E0077
23	#4B0079
24	#48007C
25	#47007D
26	#49007B
27	#4B0079
28	#500074
29	#57006E
30	#5B0069
31	#610064
32	#650060
33	#67005D
34	#67005E
35	#630061
36	#5B0069
37	#4E0076
38	#3E0087
39	#2B009A
40	#1506B8
41	#04AF79
42	#009F00
43	#008300
44	#006B00
45	#005700
46	#004800
47	#003A00
48	#002F00
49	#002400
50	#001B00
51	#001500
52	#001000
53	#000700
54	#000300
55	#000000
56	#000000
57	#000000
58	#000000
59	#000000
60	#000000
61	#000000
62	#000000
63	#000000
64	#000000
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#000000
71	#000000
72	#000000
73	#000000
74	#000000
75	#000000
76	#000000
77	#000000
78	#000000
79	#000000
80	#000000
81	#000000
82	#000000
83	#000000
84	#000000
85	#000000
86	#000000
87	#000000
88	#000000
89	#000032
90	#0000D4
91	#0000CB
92	#0000C8
93	#0000D1
94	#00009A
95	#000000
96	#000200
97	#000E00
98	#001B00
99	#002D00
100	#003D00
101	#005000
102	#006400
103	#007B00
104	#009200
105	#00B486
106	#0A79C5
107	#2000A4
108	#39008C
109	#530072
110	#6F0056
111	#89003C
112	#A30021
113	#C16206
114	#1DB500
115	#008E00
116	#006F00
117	#004F00
118	#002B00
119	#AB0A00
120	#9C0000
121	#6F0000
122	#650000
123	#660000
124	#660000
125	#660000
126	#660000
127	#660000
128	#660000
129	#650000
130	#7C0000
131	#AD0000
132	#2E0F00
133	#002F00
134	#004900
135	#005E00
136	#006B00
137	#007300
138	#007A00
139	#008100
140	#008300
141	#002600
142	#002900
143	#002B00
144	#003300
145	#003B00
146	#004400
147	#005400
148	#006700
149	#007E00
150	#009700
151	#01B648
152	#0E8CC1
153	#2300A1
154	#350090
155	#430082
156	#4C0078
157	#510073
158	#540070
159	#540071
160	#510073
161	#4F0076
162	#4B0079
163	#47007D
164	#450080
165	#450080
166	#46007F
167	#48007D
168	#4D0077
169	#550070
170	#59006C
171	#5D0068
172	#620063
173	#640061
174	#640062
175	#600065
176	#58006C
177	#4C0079
178	#3C0089
179	#28009C
180	#1362BB
181	#02BB7A
182	#009C00
183	#008200
184	#006A00
185	#005700
186	#004700
187	#003A00
188	#002E00
189	#002300
190	#001B00
191	#001500
192	#001000
193	#000700
194	#000300
195	#000000
196	#000000
197	#000000
198	#000000
199	#000000
200	#000000
201	#000000
202	#000000
203	#000000
204	#000000
205	#000000
206	#000000
207	#000000
208	#000000
209	#000000
