group	fill
1	#0000AB
2	#0000B2
3	#0000B7
4	#0000CB
5	#00004A
6	#000700
7	#001F00
8	#004100
9	#006600
10	#009C0B
11	#0673B5
12	#2600A0
13	#46007F
14	#610064
15	#6F0055
16	#730051
17	#69005B
18	#57006D
19	#3F0086
20	#230BAB
21	#04AF78
22	#009800
23	#007200
24	#005400
25	#003E00
26	#003600
27	#003600
28	#003F00
29	#004A00
30	#005700
31	#006A00
32	#007B00
33	#008A00
34	#009400
35	#009800
36	#009500
37	#008D00
38	#007E00
39	#006E00
40	#005900
41	#004400
42	#003100
43	#001E00
44	#000F00
45	#000200
46	#000000
47	#00001D
48	#0000CE
49	#0000CC
50	#0000D5
51	#000081
52	#000000
53	#000000
54	#000000
55	#000000
56	#000000
57	#000000
58	#000000
59	#000000
60	#000000
61	#000000
62	#000000
63	#000000
64	#000000
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#000000
71	#000000
72	#000000
73	#000000
74	#000000
75	#000000
76	#000000
77	#000000
78	#000000
79	#000000
80	#000000
81	#000000
82	#000000
83	#000000
84	#000000
85	#000000
86	#000000
87	#000000
88	#000000
89	#000000
90	#000000
91	#000000
92	#000000
93	#000000
94	#000000
95	#000000
96	#000000
97	#000000
98	#000000
99	#000000
100	#000000
101	#000000
102	#000000
103	#000000
104	#000000
105	#000000
106	#000000
107	#000000
108	#000000
109	#000000
110	#000000
111	#000000
112	#000000
113	#000000
114	#000000
115	#000000
116	#000000
117	#000000
118	#000000
119	#000000
120	#000000
121	#000000
122	#000000
123	#000000
124	#000000
125	#000000
126	#000000
127	#000000
128	#000300
129	#000600
130	#000A00
131	#000D00
132	#001100
133	#001500
134	#001700
135	#001A00
136	#001900
137	#001A00
138	#001D00
139	#001C00
140	#001C00
141	#0000AB
142	#0000B2
143	#0000B7
144	#0000CB
145	#00004A
146	#000700
147	#001F00
148	#004100
149	#006600
150	#009B0C
151	#0672B6
152	#2600A0
153	#450080
154	#600065
155	#6D0057
156	#710054
157	#68005D
158	#56006F
159	#3E0086
160	#210BAC
161	#04AF78
162	#009700
163	#007100
164	#005400
165	#003E00
166	#003600
167	#003600
168	#003C00
169	#004900
170	#005600
171	#006700
172	#007900
173	#008800
174	#009400
175	#009800
176	#009400
177	#008A00
178	#007D00
179	#006D00
180	#005800
181	#004400
182	#003000
183	#001E00
184	#000F00
185	#000200
186	#000000
187	#00001D
188	#0000CE
189	#0000CC
190	#0000D5
191	#000081
192	#000000
193	#000000
194	#000000
195	#000000
196	#000000
197	#000000
198	#000000
199	#000000
200	#000000
201	#000000
202	#000000
203	#000000
204	#000000
205	#000000
206	#000000
207	#000000
208	#000000
209	#000000
210	#000000
211	#000000
212	#000000
213	#000000
214	#000000
215	#000000
216	#000000
217	#000000
218	#000000
219	#000000
220	#000000
221	#000000
222	#000000
223	#000000
224	#000000
225	#000000
226	#000000
227	#000000
228	#000000
229	#000000
230	#000000
231	#000000
232	#000000
233	#000000
234	#000000
235	#000000
236	#000000
237	#000000
238	#000000
239	#000000
240	#000000
241	#000000
242	#000000
243	#000000
244	#000000
245	#000000
246	#000000
247	#000000
248	#000000
249	#000000
250	#000000
251	#000000
252	#000000
253	#000000
254	#000000
255	#000000
256	#000000
257	#000000
258	#000000
259	#000000
260	#000000
261	#000000
262	#000000
263	#000000
264	#000000
265	#000000
266	#000000
267	#000000
268	#000400
269	#000900
270	#000B00
271	#001000
272	#001400
273	#001800
274	#001A00
275	#001E00
276	#001D00
277	#002000
278	#002300
279	#001F00
280	#001F00
281	#0000AC
282	#0000B2
283	#0000B7
284	#0000CB
285	#00004A
286	#000700
287	#001F00
288	#004100
289	#006600
290	#009B0C
291	#056FB7
292	#2400A2
293	#430081
294	#5E0066
295	#6C0059
296	#6F0056
297	#66005F
298	#550070
299	#3B0089
300	#1F0BAE
301	#04AD79
302	#009400
303	#007000
304	#005400
305	#003D00
306	#003500
307	#003600
308	#003C00
309	#004700
310	#005500
311	#006600
312	#007700
313	#008600
314	#008F00
315	#009300
316	#009000
317	#008700
318	#007B00
319	#006B00
320	#005600
321	#004300
322	#002E00
323	#001E00
324	#000C00
325	#000200
326	#000000
327	#00001D
328	#0000CE
329	#0000CC
330	#0000D5
331	#000081
332	#000000
333	#000000
334	#000000
335	#000000
336	#000000
337	#000000
338	#000000
339	#000000
340	#000000
341	#000000
342	#000000
343	#000000
344	#000000
345	#000000
346	#000000
347	#000000
348	#000000
349	#000000
350	#000000
351	#000000
352	#000000
353	#000000
354	#000000
355	#000000
356	#000000
357	#000000
358	#000000
359	#000000
360	#000000
361	#000000
362	#000000
363	#000000
364	#000000
365	#000000
366	#000000
367	#000000
368	#000000
369	#000000
370	#000000
371	#000000
372	#000000
373	#000000
374	#000000
375	#000000
376	#000000
377	#000000
378	#000000
379	#000000
380	#000000
381	#000000
382	#000000
383	#000000
384	#000000
385	#000000
386	#000000
387	#000000
388	#000000
389	#000000
390	#000000
391	#000000
392	#000000
393	#000000
394	#000000
395	#000000
396	#000000
397	#000000
398	#000000
399	#000000
400	#000000
401	#000000
402	#000000
403	#000000
404	#000000
405	#000000
406	#000000
407	#000000
408	#000600
409	#000900
410	#000E00
411	#001200
412	#001700
413	#001C00
414	#002000
415	#002300
416	#002300
417	#002500
418	#002700
419	#002600
420	#002600
421	#0000AC
422	#0000B2
423	#0000B7
424	#0000CB
425	#00004A
426	#000700
427	#001E00
428	#003F00
429	#006500
430	#00960D
431	#0584BF
432	#220DA3
433	#400084
434	#5A006A
435	#69005C
436	#6D0058
437	#630062
438	#510074
439	#39008C
440	#1D0BB1
441	#03AB7B
442	#009300
443	#006E00
444	#005100
445	#003B00
446	#003300
447	#003300
448	#003A00
449	#004500
450	#005200
451	#006300
452	#007300
453	#008300
454	#008C00
455	#009000
456	#008D00
457	#008600
458	#007700
459	#006800
460	#005400
461	#004000
462	#002E00
463	#001D00
464	#000C00
465	#000200
466	#000000
467	#00001D
468	#0000CE
469	#0000CC
470	#0000D5
471	#000081
472	#000000
473	#000000
474	#000000
475	#000000
476	#000000
477	#000000
478	#000000
479	#000000
480	#000000
481	#000000
482	#000000
483	#000000
484	#000000
485	#000000
486	#000000
487	#000000
488	#000000
489	#000000
490	#000000
491	#000000
492	#000000
493	#000000
494	#000000
495	#000000
496	#000000
497	#000000
498	#000000
499	#000000
500	#000000
501	#000000
502	#000000
503	#000000
504	#000000
505	#000000
506	#000000
507	#000000
508	#000000
509	#000000
510	#000000
511	#000000
512	#000000
513	#000000
514	#000000
515	#000000
516	#000000
517	#000000
518	#000000
519	#000000
520	#000000
521	#000000
522	#000000
523	#000000
524	#000000
525	#000000
526	#000000
527	#000000
528	#000000
529	#000000
530	#000000
531	#000000
532	#000000
533	#000000
534	#000000
535	#000000
536	#000000
537	#000000
538	#000000
539	#000000
540	#000000
541	#000000
542	#000000
543	#000000
544	#000000
545	#000000
546	#000000
547	#000200
548	#000700
549	#000D00
550	#001200
551	#001800
552	#001D00
553	#002300
554	#002700
555	#002A00
556	#002B00
557	#002D00
558	#003000
559	#003000
560	#003000
561	#0000AC
562	#0000B2
563	#0000B7
564	#0000CB
565	#00004A
566	#000700
567	#001E00
568	#003E00
569	#006300
570	#008D04
571	#03C270
572	#1E35AC
573	#3D0087
574	#58006C
575	#66005F
576	#69005C
577	#600065
578	#4F0076
579	#36008F
580	#1906B4
581	#00A67D
582	#008F00
583	#006B00
584	#004F00
585	#003900
586	#003100
587	#003100
588	#003700
589	#004100
590	#004E00
591	#005E00
592	#007000
593	#007E00
594	#008800
595	#008C00
596	#008900
597	#008100
598	#007400
599	#006300
600	#005000
601	#003E00
602	#002C00
603	#001B00
604	#000C00
605	#000200
606	#000000
607	#00001D
608	#0000CE
609	#0000CC
610	#0000D5
611	#000081
612	#000000
613	#000000
614	#000000
615	#000000
616	#000000
617	#000000
618	#000000
619	#000000
620	#000000
621	#000000
622	#000000
623	#000000
624	#000000
625	#000000
626	#000000
627	#000000
628	#000000
629	#000000
630	#000000
631	#000000
632	#000000
633	#000000
634	#000000
635	#000000
636	#000000
637	#000000
638	#000000
639	#000000
640	#000000
641	#000000
642	#000000
643	#000000
644	#000000
645	#000000
646	#000000
647	#000000
648	#000000
649	#000000
650	#000000
651	#000000
652	#000000
653	#000000
654	#000000
655	#000000
656	#000000
657	#000000
658	#000000
659	#000000
660	#000000
661	#000000
662	#000000
663	#000000
664	#000000
665	#000000
666	#000000
667	#000000
668	#000000
669	#000000
670	#000000
671	#000000
672	#000000
673	#000000
674	#000000
675	#000000
676	#000000
677	#000000
678	#000000
679	#000000
680	#000000
681	#000000
682	#000000
683	#000000
684	#000000
685	#000000
686	#000000
687	#000300
688	#000A00
689	#001100
690	#001600
691	#001E00
692	#002400
693	#002C00
694	#003100
695	#003500
696	#003700
697	#003A00
698	#003D00
699	#003C00
700	#003A00
701	#0000AC
702	#0000B2
703	#0000B7
704	#0000CB
705	#00004A
706	#000700
707	#001E00
708	#003D00
709	#006200
710	#008B00
711	#03BD40
712	#1C33B2
713	#39008B
714	#520073
715	#600065
716	#630062
717	#5A006B
718	#48007C
719	#310094
720	#1436BA
721	#00AC82
722	#008C00
723	#006900
724	#004D00
725	#003700
726	#002F00
727	#002F00
728	#003500
729	#003F00
730	#004900
731	#005800
732	#006900
733	#007600
734	#008000
735	#008400
736	#008100
737	#007800
738	#006D00
739	#005E00
740	#004E00
741	#003C00
742	#002A00
743	#001A00
744	#000C00
745	#000200
746	#000000
747	#00001D
748	#0000CE
749	#0000CC
750	#0000D5
751	#000081
752	#000000
753	#000000
754	#000000
755	#000000
756	#000000
757	#000000
758	#000000
759	#000000
760	#000000
761	#000000
762	#000000
763	#000000
764	#000000
765	#000000
766	#000000
767	#000000
768	#000000
769	#000000
770	#000000
771	#000000
772	#000000
773	#000000
774	#000000
775	#000000
776	#000000
777	#000000
778	#000000
779	#000000
780	#000000
781	#000000
782	#000000
783	#000000
784	#000000
785	#000000
786	#000000
787	#000000
788	#000000
789	#000000
790	#000000
791	#000000
792	#000000
793	#000000
794	#000000
795	#000000
796	#000000
797	#000000
798	#000000
799	#000000
800	#000000
801	#000000
802	#000000
803	#000000
804	#000000
805	#000000
806	#000000
807	#000000
808	#000000
809	#000000
810	#000000
811	#000000
812	#000000
813	#000000
814	#000000
815	#000000
816	#000000
817	#000000
818	#000000
819	#000000
820	#000000
821	#000000
822	#000000
823	#000000
824	#000000
825	#000000
826	#000000
827	#000400
828	#000C00
829	#001500
830	#001E00
831	#002600
832	#002F00
833	#003800
834	#003D00
835	#004300
836	#004600
837	#004A00
838	#004D00
839	#004D00
840	#004C00
841	#0000AD
842	#0000B2
843	#0000B7
844	#0000CB
845	#00004A
846	#000700
847	#001E00
848	#003B00
849	#005F00
850	#008700
851	#01B847
852	#1731B7
853	#340091
854	#4D0077
855	#5A006B
856	#5C0068
857	#540071
858	#430081
859	#2C009A
860	#1183AE
861	#00B327
862	#008600
863	#006300
864	#004700
865	#003200
866	#002900
867	#002900
868	#002F00
869	#003800
870	#004300
871	#005200
872	#006000
873	#006E00
874	#007500
875	#007900
876	#007700
877	#007100
878	#006500
879	#005700
880	#004700
881	#003700
882	#002700
883	#001700
884	#000B00
885	#000200
886	#000000
887	#00001E
888	#0000D8
889	#0000D6
890	#0000DF
891	#000087
892	#000000
893	#000000
894	#000000
895	#000000
896	#000000
897	#000000
898	#000000
899	#000000
900	#000000
901	#000000
902	#000000
903	#000000
904	#000000
905	#000000
906	#000000
907	#000000
908	#000000
909	#000000
910	#000000
911	#000000
912	#000000
913	#000000
914	#000000
915	#000000
916	#000000
917	#000000
918	#000000
919	#000000
920	#000000
921	#000000
922	#000000
923	#000000
924	#000000
925	#000000
926	#000000
927	#000000
928	#000000
929	#000000
930	#000000
931	#000000
932	#000000
933	#000200
934	#000200
935	#000300
936	#000300
937	#000200
938	#000000
939	#000000
940	#000000
941	#000000
942	#000000
943	#000000
944	#000000
945	#000000
946	#000000
947	#000000
948	#000000
949	#000000
950	#000000
951	#000000
952	#000000
953	#000000
954	#000000
955	#000000
956	#000000
957	#000000
958	#000000
959	#000000
960	#000000
961	#000000
962	#000000
963	#00000A
964	#000000
965	#000000
966	#000000
967	#000500
968	#000F00
969	#001C00
970	#002800
971	#003200
972	#003E00
973	#004800
974	#005000
975	#005700
976	#005B00
977	#006000
978	#006200
979	#006400
980	#006500
981	#0000B0
982	#0000B5
983	#0000B9
984	#0000CB
985	#00004A
